date,volume,amount,return,vol,mom,bb
2015-12-22,1.52093976667,1.62235854319,0.00217273221075,1.29368010089,0.365067764476,0.417103355441
2015-12-23,1.94379148167,2.09390911623,-0.00436442989634,1.27471565004,0.480297297228,0.51156974415
2015-12-24,-0.0921392912793,-0.0380371396266,-0.0027352297593,1.22873480057,0.911112012872,0.583741728578
2015-12-25,0.236109407676,0.30968293055,0.0102869518138,0.927260616742,0.92940738011,0.644373962428
2015-12-28,0.230740815832,0.27976301026,-0.0278241513634,1.22058798537,0.551342871522,0.639143824816
2015-12-29,-0.115844460833,-0.0804884998101,0.00608407079646,1.20968627427,-0.0958937508214,0.626767387914
2015-12-30,0.872829530565,0.921409932554,0.0173913043478,0.664131151112,0.309643954174,0.665330534602
2015-12-31,0.898433522588,0.973726836686,-0.0148924434639,0.729974730368,0.564402775235,0.677167072267
2016-01-05,0.311679708954,0.30536721972,-0.0028801843318,0.980751066685,-0.306286391844,0.686241200477
2016-01-06,-0.246800480502,-0.241661187189,0.0045871559633,0.988770592401,-0.20531215036,0.692212911094
2016-01-07,-0.58884554704,-0.588217459454,-0.0380952380952,1.42447911729,-0.678912487817,0.767466011991
2016-01-08,0.575170960488,0.518722221766,0.00826446280992,1.44650649566,-0.235723827628,0.80488784284
2016-01-11,0.708226905719,0.594095520046,-0.0482673267327,1.96886512612,-1.09814930396,0.917155435826
2016-01-12,0.176312075693,0.0789812896497,-0.00372670807453,1.93351132797,-1.12803839303,1.00502156932
2016-01-13,0.476010804723,0.342125881218,-0.00687929956223,1.93544013228,-1.16987275858,1.0746138208
2016-01-14,0.0661502469113,-0.0379176887463,0.00124921923798,1.94193338662,-1.273776315,1.1226702281
2016-01-15,-0.177290148452,-0.260989133185,-0.0262820512821,2.03069833218,-2.00512291778,1.182247385
2016-01-19,-0.0514976558954,-0.154718314539,0.0183196462413,1.34085720407,-2.39214647212,1.23692655154
2016-01-20,-0.048775781398,-0.160325717327,-0.0121483375959,1.31376493531,-2.49881022251,1.24480219962
2016-01-21,-0.151615103423,-0.248736504111,-0.0142671854734,1.31820554886,-2.65529103296,1.25336942338
2016-01-22,-0.28333520654,-0.373352552337,-0.00194931773879,1.32141592313,-2.82145914135,1.25562950676
2016-01-25,-0.535764790442,-0.590611699423,0.0134615384615,1.36238641071,-2.25899678694,1.23634889583
2016-01-26,-0.297363942817,-0.394769365885,-0.0420841683367,1.58726782297,-2.90624476974,1.24379356961
2016-01-27,0.302874180893,0.111362004096,0.00926538716082,1.61916137506,-3.01578525041,1.23194435297
2016-01-28,-0.432192251557,-0.518416613817,-0.0188806473365,1.41448390758,-3.06763383331,1.19617997309
2016-01-29,-0.118980027421,-0.252949626298,0.017880794702,1.64469022662,-2.27183453094,1.1356061433
2016-02-01,-0.387797717813,-0.486544492497,-0.018206338503,1.3510121364,-2.482411942,1.11287004053
2016-02-02,-0.623153945557,-0.679505700037,0.00868983957219,1.42871313475,-2.42538420854,1.06373833735
2016-02-03,-0.48398276765,-0.571135390807,-0.0121786197564,1.38453144881,-2.07110758359,0.969629887906
2016-02-04,-0.522216438607,-0.596621810389,0.0140093395597,1.2245517468,-1.98842590615,0.898696222846
2016-02-05,-0.677089361798,-0.725025399289,-0.00133600534402,1.16492779688,-1.3194547563,0.722447042575
2016-02-16,-0.401072374495,-0.489885192746,0.0186046511628,0.734656272154,-1.079893041,0.601189441434
2016-02-17,-0.0671646584526,-0.206565475996,0.00594451783355,0.759916247268,-1.00818351699,0.49623649278
2016-02-18,-0.338502493227,-0.436347998917,-0.00866089273817,0.764154711404,-0.741706332485,0.327482837497
2016-02-19,-0.516626735965,-0.592767550068,-0.0100942126514,0.581937915656,-0.837479113308,0.292934778461
2016-02-22,-0.0570409304003,-0.198831861995,0.0171957671958,0.718047768127,-0.855117406719,0.227943059893
2016-02-23,-0.449724530901,-0.534861350332,-0.0120481927711,0.596486653835,-0.853592882227,-0.0495362027546
2016-02-24,-0.546278184237,-0.61909674573,-0.00134048257373,0.563739767775,-0.654683140341,-0.333272483434
2016-02-25,0.298934828957,0.0622318072083,-0.0389972144847,0.982609353027,-1.21118912086,-0.087212838364
2016-02-26,-0.340816660845,-0.463581777976,0.0137362637363,1.08002939654,-1.20699677037,-0.0961010767374
2016-02-29,0.218787807763,-0.0147408140251,0.00749829584185,1.02582284257,-0.454906735477,-0.51931636488
2016-03-01,-0.245486812171,-0.376390635121,0.00609756097561,0.468264713826,-0.505287193746,-0.501234850342
2016-03-02,0.564725798099,0.314200350481,0.0205706702057,0.602343153383,0.129380674908,-0.525095773641
2016-03-03,0.366802933087,0.163218728371,0.0124508519004,0.512840986229,0.0392557637785,-0.356689594439
2016-03-04,3.52916060832,3.00483407618,0.0515848353014,1.27838373265,1.23879873854,0.400853912712
2016-03-07,0.0120967795075,-0.0841342688681,-0.0119496855346,1.20526942408,0.881861478293,0.589667054685
2016-03-08,0.131533006386,0.00393588853434,0.0111940298507,1.21588734815,1.28708869937,0.746062177313
2016-03-09,0.957347978934,0.759851665894,0.00556586270872,1.1328455902,1.13808635039,0.845931946053
2016-03-10,-0.59154000357,-0.622811883365,-0.0247148288973,1.34903146438,0.741110368726,0.872996238726
2016-03-11,-0.223803902939,-0.304723242574,0.00629722921914,1.34856246719,1.08055345618,0.900619695096
2016-03-15,-0.145969139796,-0.225456637543,0.00876095118899,1.20459108098,0.76327227658,0.929803002534
2016-03-16,2.36602238777,2.1114762332,0.0338573155985,1.4904733388,1.51251200498,0.998040689403
2016-03-17,0.154734734185,0.0743090542456,-0.011620795107,1.51602416846,1.48568985765,1.02466866666
2016-03-18,0.539683674893,0.422729671065,-0.0036832412523,1.47285879818,1.11650119406,1.03092422012
2016-03-21,0.273944292569,0.183808338147,0.0030599755202,1.42024665933,1.37986026833,1.04409378088
2016-03-22,-0.196659488587,-0.246448547475,-0.00183936235438,1.35131910138,1.37107539552,1.04132892915
2016-03-23,-0.612829484926,-0.629242428981,-0.000613496932515,1.34895814565,2.04747294919,1.02986549925
2016-03-24,-0.47457732193,-0.506185436425,-0.00431300061614,0.724205789345,1.71842453832,0.944482487921
2016-03-25,-0.70433840334,-0.714884258899,0.00123076923077,0.707527911492,1.60559459005,0.840099041227
2016-03-28,-0.527395983284,-0.557382707023,-0.017532874139,0.8819321818,1.19065704524,0.675112065281
2016-03-29,-0.596398455922,-0.624748651843,-0.00377121307354,0.900421301019,0.767429222846,0.387532135508
2016-03-30,-0.312558455711,-0.359559406897,0.0275061124694,0.997109493631,1.03105904434,0.0488865814845
2016-03-31,-0.418749552949,-0.455199633724,-0.00925354719309,1.02366540688,-0.0113600365608,-0.554929938393
2016-04-01,-0.0613828305341,-0.13039398046,0.0109823062843,0.115051169167,0.365431292259,-0.485931697613
2016-04-05,-0.0383370887373,-0.103218249774,0.00425273390036,0.0425690741099,0.249524341662,-0.473650506175
2016-04-06,-0.301240478538,-0.343164187237,-0.004884004884,0.0150435232549,0.077822539789,-0.447428301297
2016-04-07,-0.315954692492,-0.360659946925,-0.0098643649815,0.0508829151495,0.318102229758,-0.44813251379
2016-04-08,-0.51878232399,-0.546702665817,0.0036855036855,-0.248213891977,0.274640085522,-0.695169863366
2016-04-12,-0.660815544339,-0.671586061691,-0.00121876904327,-0.235644173132,0.302379269496,-1.239439783
2016-04-13,-0.0169612778369,-0.0635437145368,0.0114457831325,-0.213818028416,-0.0731459244459,-1.26676458001
2016-04-14,-0.503266519265,-0.518906219458,-0.00120627261761,-0.7972504864,0.0952472930979,-1.21039193377
2016-04-15,0.51848217614,0.463317173429,0.0281359906213,-0.471380383205,0.630781446997,-0.352966974971
2016-04-18,0.281624372937,0.258268698215,0.00756253635835,-0.476235917616,0.707420581957,0.0895682453936
2016-04-19,-0.301040287478,-0.300127190037,0.00290023201856,-0.476297340191,0.788081395239,0.332837081579
2016-04-20,1.08606732522,1.03932137925,0.0126002290951,-0.439441110563,1.01624784682,0.543072817877
2016-04-21,1.10498552294,1.11428038409,0.020202020202,-0.312235363952,1.44855116973,0.745889257108
2016-04-22,0.427044994755,0.468583683389,0.01,-0.339632441387,1.60542543197,0.878235365184
2016-04-25,-0.0277665789275,0.00489671633243,0.00166389351082,-0.341242687659,1.94898866576,0.956469132813
2016-04-26,-0.0461830164541,-0.0081417376101,0.000554323725055,-0.61341192002,2.02780347708,0.98785445042
2016-04-27,-0.443773207504,-0.40686621726,-0.00166574125486,-0.63442741777,1.49515121898,0.992264572534
2016-04-28,-0.354731079591,-0.319270518883,0.0,-0.911071636271,1.65946533313,1.01139557427
2016-04-29,-0.616775848109,-0.584329233702,-0.0072706935123,-0.944702498141,1.33471099538,1.00343830019
2016-05-04,-0.463235375413,-0.435709638698,-0.00281214848144,-0.907337274657,1.24697946501,0.981325433639
2016-05-05,-0.579624274816,-0.554032652788,-0.00169014084507,-0.937009752412,1.38985807415,0.952199188283
2016-05-06,-0.312827704707,-0.292657974359,-0.0171919770774,-0.777615090891,1.02756595612,0.885706022247
2016-05-09,-0.485773685313,-0.471481114813,-0.00114744693058,-0.764697109295,0.850086018743,0.799196523114
2016-05-10,-0.337467023207,-0.330762843745,-0.0151426907397,-0.60200834956,0.615376600982,0.713210231883
2016-05-11,-0.565316057681,-0.552710910163,0.00636574074074,-0.599977239074,0.52909092505,0.575162070235
2016-05-12,-0.415054739637,-0.399254842825,0.017623649801,-0.518988870302,0.850932758906,0.414465331443
2016-05-13,-0.476820835556,-0.454008458172,0.00621468926554,-0.523152025536,0.473455072411,0.11024951766
2016-05-16,-0.0753050585552,-0.0552761891558,-0.00397050482133,-0.888347935067,0.281210830693,-0.0496490597376
2016-05-17,-0.773614599632,-0.749172290338,-0.00113571834185,-0.908747176137,0.214520095139,-0.186072005954
2016-05-18,0.15767600942,0.181222800067,0.0189415041783,-0.723669986745,0.321017738289,-0.298583278158
2016-05-19,-0.671036147308,-0.638593590388,-0.000557413600892,-0.793001263943,-0.023038879487,-0.326151165121
2016-05-20,-0.744993747708,-0.711674659044,0.00388672959467,-1.02708676824,-0.122697720302,-0.278837136221
2016-05-24,-0.906801592485,-0.881014660611,-0.0108820160367,-0.781920597847,-0.650253089975,-0.336494127959
2016-05-25,-0.865016639277,-0.838029723176,0.012443438914,-0.671193697119,-0.427212595708,-0.43542849529
2016-05-26,-0.793859177135,-0.764005525885,0.00785634118967,-0.628395419477,-0.301826166398,-0.521106532736
2016-05-27,-0.947021184984,-0.917091664962,-0.00168634064081,-0.627978231208,-0.212850489511,-0.632112046015
2016-05-31,0.0141659239838,0.0608323154894,0.00937155457552,-0.558817724076,0.194934193788,-0.392240705225
2016-06-01,-0.530927542838,-0.495577277791,-0.0100222717149,-0.503305575133,0.059175743922,-0.339537386392
2016-06-02,-0.851802119716,-0.821448498448,-0.00559910414334,-0.486488639063,0.247328413647,-0.321819109312
2016-06-03,-0.877529977108,-0.846419700167,0.00279173646008,-0.663241113626,0.312542673062,-0.351430169213
2016-06-06,-0.794371454203,-0.766002509751,-0.00787844682048,-0.620184386589,0.432001066928,-0.434858128162
2016-06-07,-0.8376928966,-0.8072723327,0.00892359174568,-0.749767667023,0.475085605856,-0.827332632451
2016-06-08,-0.88715436755,-0.856459450278,-0.00167597765363,-0.753917883233,0.152611809271,-1.35547498735
2016-06-14,-0.846154759541,-0.821394343955,0.00342661336379,-0.536790983404,-0.241449466278,-1.00249822413
2016-06-15,-0.624348821699,-0.604961584597,0.000570776255708,-0.542852823387,-0.214095335474,-0.915523970642
2016-06-16,-0.528072027127,-0.509915397792,0.000570450656018,-0.54276969743,-0.509075514359,-0.857147375328
2016-06-17,-0.766158622668,-0.740183254973,0.00567214974475,-0.738806704696,-0.410383576231,-0.865587642769
2016-06-21,-0.835506470488,-0.808523881066,0.00169779286927,-0.747337262104,-0.113381171444,-0.996578245754
2016-06-22,-0.871411723325,-0.844454029588,-0.0022688598979,-0.9945261882,0.0253921985238,-0.989031678732
2016-06-23,-0.700580887817,-0.680591666929,-0.0138010350776,-0.947426624714,-0.396235785138,-0.91083851756
2016-06-24,0.576229544823,0.557551169748,-0.000575373993096,-1.06142817482,-0.529932166105,-0.727578813374
2016-06-28,-0.787494389657,-0.76719546036,0.000574052812859,-1.10977847712,-0.625344884078,-0.549573021138
2016-06-29,-0.540620677704,-0.522892481355,0.00910125142207,-1.12370067576,-0.629610267907,-0.641518512131
2016-06-30,-0.658418723806,-0.635169692183,0.00283607487238,-1.19417883063,-0.42803540675,-1.00919829886
2016-07-01,-0.845174752477,-0.817150910867,0.00731981981982,-1.20262319818,-0.221972802922,-1.20293180331
2016-07-05,-0.627870434403,-0.602507193496,-0.00904465799887,-1.15358405555,-0.204275947759,-1.42201937375
2016-07-06,-0.566925879958,-0.547061481098,-0.00797720797721,-1.15254001233,-0.473511966806,-1.48827419536
2016-07-07,-0.72320150862,-0.7002051031,0.00510204081633,-1.1961439976,-0.365950367437,-1.89659084501
2016-07-08,-0.724663866696,-0.702643942776,-0.00684931506849,-1.17102905869,-0.0669537235773,-2.44422287706
2016-07-12,-0.433500704205,-0.408403183513,0.0128923766816,-1.56139688254,0.162954254057,-2.17285545973
2016-07-13,-0.334745690229,-0.33126088934,0.00167879127029,-1.56101916799,0.181189008137,-1.85900170392
2016-07-14,-0.796674905443,-0.780193687179,0.00279017857143,-1.55832204628,0.133668406128,-1.55617326276
2016-07-15,-0.842789873865,-0.823202410374,0.00278241513634,-1.57563529888,0.170094112918,-1.24736299328
2016-07-19,-0.75990131248,-0.742409221165,-0.00779944289694,-1.47830255723,0.161116055328,-0.766242029574
2016-07-20,-0.824445030863,-0.806774346542,-0.00335382895472,-1.47156097822,0.332115383354,-0.718100601405
2016-07-21,-0.742155475105,-0.724537942993,0.00996126175982,-1.61166303445,0.508717843658,-0.695429137142
2016-07-22,-0.872490685878,-0.851626905559,-0.00949720670391,-1.50105881388,0.322317785985,-0.857432526336
2016-07-26,-0.823787028156,-0.8045404946,0.00277777777778,-1.49913388984,0.253701129138,-1.26810817452
2016-07-27,-0.242964045695,-0.243031955115,0.0115321252059,-1.46220837204,0.398995681732,-1.0882177813
2016-07-28,-0.598825772531,-0.586443814679,-0.0133555926544,-1.28655852579,0.059068292,-1.16929678355
2016-07-29,-0.810859200207,-0.79238708076,0.00111172873819,-1.32031717913,-0.00514852819461,-1.16426204583
2016-08-01,-0.591189070693,-0.578557626113,0.00111049416991,-1.33642768398,0.160123036928,-1.12942955556
2016-08-02,-0.878185044212,-0.856716454405,-0.00166852057842,-1.40871177408,0.263550786408,-1.20127935294
2016-08-03,-0.891612551785,-0.871191881876,-0.00503074343208,-1.4456002329,0.0969418747616,-1.5440169244
2016-08-04,-0.821475425629,-0.804370156617,-0.000559284116331,-1.46004354732,0.199780894498,-1.8223408234
2016-08-05,-0.680502813186,-0.667263027345,0.00278862242052,-1.50971524604,0.16144856518,-2.85132304594
2016-08-09,-0.433310003979,-0.427091056882,0.00222222222222,-1.66294182213,-0.0143164572355,-4.84462688689
2016-08-10,-0.623441663205,-0.607864790374,0.00607399226946,-1.63405216115,0.0393630623067,-4.69887992899
2016-08-11,-0.268072148729,-0.244814810909,0.0098414434117,-1.56050349839,0.155576629928,-3.32016865196
2016-08-12,0.110415300589,0.148063189095,0.0302226935313,-0.938069036086,0.55491673889,-0.741734663952
2016-08-16,0.559540068705,0.648427643741,-0.00625325690464,-0.706632369086,1.04045343167,0.452380115415
2016-08-17,-0.533940070586,-0.478286729125,0.00518403317781,-0.732695350556,0.957366232151,0.606662936931
2016-08-18,-0.235367558776,-0.168927134906,-0.0094191522763,-0.665582546881,0.958697717187,0.677220792777
2016-08-19,-0.0395391186315,0.0435308851637,0.0210040983607,-0.587626381049,1.27916049354,0.776119400657
2016-08-23,-0.336850061948,-0.256512558837,-0.00153374233129,-0.571407791296,1.06414522131,0.889985410529
2016-08-24,-0.612804717552,-0.557695198944,-0.00204918032787,-0.586393815868,1.25963808077,0.922619778944
2016-08-25,-0.603524391246,-0.552600300832,-0.00618556701031,-0.695935405441,1.13256551095,0.925743086452
2016-08-26,-0.676082905801,-0.623689672239,0.0025706940874,-0.699293358947,1.15803011772,0.924363485703
2016-08-30,-0.613430913137,-0.561412106816,0.00931195033626,-0.491182725574,1.16668091025,0.877859582546
2016-08-31,-0.713418766594,-0.660580163431,0.0102406554019,-0.513141566429,1.35685416448,0.840627218733
2016-09-01,-0.715284271388,-0.660635150032,-0.000512295081967,-0.513389174829,1.29872645882,0.779186365751
2016-09-02,-0.649264143934,-0.592915602655,0.00306435137896,-0.513808244968,1.32328049532,0.695964577665
2016-09-05,-0.592152604176,-0.529972076084,0.00406917599186,-0.517779371462,1.35589189343,0.57249840882
2016-09-06,-0.647048304784,-0.591033721182,-0.0134020618557,-0.358772812633,1.01730791033,0.332125221619
2016-09-07,-0.653691547084,-0.600725402736,0.00308324768756,-0.361777481352,0.900171647786,-0.115370483636
2016-09-08,-0.921205059979,-0.879969383482,-0.00205973223481,-0.369907649146,0.34728271947,-1.22504406928
2016-09-09,-0.911211040001,-0.87090497005,-0.0104058272633,-0.727631617142,-0.206837852709,-1.94687364625
2016-09-13,-0.772387032837,-0.736632228969,0.000532765050613,-0.722491638697,-0.566476683214,-0.580185760087
2016-09-14,-0.525056250264,-0.495255878459,-0.0206634040239,-0.547465620366,-0.739385155697,-0.0173262965489
2016-09-20,-0.866176345179,-0.835424391205,-0.00376344086022,-0.713983150232,-0.94680781426,0.234482153244
2016-09-21,-0.939670946749,-0.907516306655,0.00747065101387,-0.677999904415,-0.807868285684,0.264546225501
2016-09-22,-0.806214049377,-0.769681767143,0.00530785562633,-0.64653419021,-0.69356699392,0.263204900396
2016-09-23,-0.7720598983,-0.735589096366,0.00053050397878,-0.643269465362,-0.588954626301,0.255344149752
2016-09-27,-0.873293160181,-0.838013914729,0.00369588173178,-0.645248120789,-0.308542127326,0.230676019659
2016-09-28,-0.85238941143,-0.81901570039,-0.0101333333333,-0.720284176125,-0.615644370656,0.258042084297
2016-09-29,-0.864514480067,-0.829622064692,0.00635930047695,-0.751969542246,-0.676761031221,0.24893469556
